"Date","Price","Open","High","Low","Vol.","Change %"
"Aug 30, 2012","1,086.32","1,076.74","1,086.32","1,075.78","3.29M","0.80%"
"Aug 29, 2012","1,077.71","1,080.63","1,081.34","1,076.78","1.93M","0.40%"
"Aug 28, 2012","1,073.41","1,072.38","1,074.31","1,072.38","411.12K","0.10%"
"Aug 27, 2012","1,072.38","1,077.70","1,078.45","1,066.74","1.67M","-0.49%"
"Aug 26, 2012","1,077.70","1,075.33","1,078.23","1,070.94","1.17M","0.22%"
"Aug 23, 2012","1,075.33","1,084.40","1,084.40","1,074.98","958.65K","-0.75%"
"Aug 22, 2012","1,083.43","1,080.92","1,083.43","1,080.92","415.78K","0.23%"
"Aug 16, 2012","1,080.92","1,080.00","1,083.61","1,080.00","219.21K","0.09%"
"Aug 15, 2012","1,080.00","1,076.44","1,080.48","1,076.44","369.00K","0.33%"
"Aug 14, 2012","1,076.44","1,076.08","1,077.05","1,076.08","598.12K","0.03%"
"Aug 13, 2012","1,076.08","1,079.16","1,079.69","1,072.47","1.95M","-0.29%"
"Aug 12, 2012","1,079.16","1,079.69","1,079.69","1,079.16","59.50K","-0.05%"
"Aug 09, 2012","1,079.69","1,074.68","1,079.69","1,072.65","2.15M","0.47%"
"Aug 08, 2012","1,074.68","1,090.54","1,090.54","1,074.68","319.73K","-1.45%"
"Aug 07, 2012","1,090.54","1,090.49","1,090.54","1,090.49","121.84K","0.00%"
"Aug 06, 2012","1,090.49","1,090.57","1,090.57","1,090.35","368.19K","-0.48%"
"Aug 05, 2012","1,095.77","1,098.12","1,098.12","1,095.77","518.52K","-0.21%"
"Aug 02, 2012","1,098.12","1,098.61","1,098.61","1,095.77","431.37K","-0.26%"
"Aug 01, 2012","1,100.96","1,099.82","1,100.96","1,099.82","248.00K","0.10%"
"Jul 31, 2012","1,099.82","1,098.98","1,099.82","1,093.49","486.69K","0.08%"
"Jul 30, 2012","1,098.98","1,109.62","1,109.92","1,098.98","447.90K","-0.96%"
"Jul 29, 2012","1,109.62","1,110.64","1,110.68","1,107.96","285.33K","-0.38%"
"Jul 26, 2012","1,113.80","1,109.77","1,113.80","1,109.60","556.67K","0.36%"
"Jul 25, 2012","1,109.77","1,108.05","1,109.77","1,108.05","1.03M","0.16%"
"Jul 24, 2012","1,108.05","1,109.19","1,109.19","1,107.27","494.50K","-0.10%"
"Jul 23, 2012","1,109.19","1,110.56","1,110.56","1,107.89","179.00K","-0.12%"
"Jul 22, 2012","1,110.56","1,114.95","1,114.95","1,110.56","242.94K","-0.39%"
"Jul 19, 2012","1,114.95","1,113.80","1,117.81","1,113.53","379.90K","0.10%"
"Jul 18, 2012","1,113.88","1,116.43","1,116.43","1,113.88","398.05K","-0.23%"
"Jul 17, 2012","1,116.43","1,115.14","1,116.81","1,115.02","754.94K","0.12%"
"Jul 16, 2012","1,115.14","1,111.30","1,115.14","1,111.00","251.06K","0.23%"
"Jul 15, 2012","1,112.60","1,114.07","1,114.07","1,112.49","210.97K","-0.12%"
"Jul 12, 2012","1,113.89","1,110.14","1,114.17","1,110.14","700.20K","0.11%"
"Jul 11, 2012","1,112.63","1,114.51","1,116.15","1,111.84","1.01M","-0.19%"
"Jul 10, 2012","1,114.72","1,116.75","1,118.69","1,114.72","183.90K","-0.18%"
"Jul 09, 2012","1,116.75","1,120.03","1,120.03","1,114.76","434.20K","-0.40%"
"Jul 08, 2012","1,121.28","1,121.89","1,122.24","1,121.28","172.26K","-0.05%"
"Jul 05, 2012","1,121.89","1,121.77","1,123.95","1,121.64","579.78K","0.00%"
"Jul 04, 2012","1,121.86","1,121.46","1,124.91","1,119.65","677.82K","0.04%"
"Jul 03, 2012","1,121.46","1,121.11","1,122.52","1,118.25","332.98K","0.03%"
"Jul 02, 2012","1,121.11","1,117.22","1,121.11","1,117.22","83.90K","0.07%"
"Jul 01, 2012","1,120.35","1,123.10","1,123.10","1,120.35","78.53K","-0.56%"
"Jun 28, 2012","1,126.71","1,123.43","1,126.71","1,123.19","949.33K","0.21%"
"Jun 27, 2012","1,124.39","1,126.02","1,126.53","1,124.37","3.22M","-0.37%"
"Jun 26, 2012","1,128.61","1,124.20","1,128.61","1,124.20","220.83K","0.37%"
"Jun 25, 2012","1,124.50","1,124.09","1,124.93","1,122.38","3.80M","0.04%"
"Jun 24, 2012","1,124.09","1,128.18","1,128.18","1,121.10","77.49M","-0.36%"
"Jun 21, 2012","1,128.18","1,129.23","1,129.23","1,128.18","265.59K","-0.09%"
"Jun 20, 2012","1,129.23","1,128.70","1,132.29","1,128.70","78.05M","0.05%"
"Jun 19, 2012","1,128.70","1,129.79","1,129.79","1,125.50","166.78K","-0.14%"
"Jun 18, 2012","1,130.31","1,131.75","1,134.22","1,130.31","730.86K","-0.13%"
"Jun 17, 2012","1,131.75","1,130.19","1,131.75","1,130.19","31.00K","0.14%"
"Jun 14, 2012","1,130.19","1,116.99","1,130.19","1,115.07","578.31K","1.18%"
"Jun 13, 2012","1,116.99","1,134.60","1,135.26","1,116.99","644.52K","-1.55%"
"Jun 12, 2012","1,134.60","1,135.53","1,135.53","1,133.97","817.35K","-0.04%"
"Jun 11, 2012","1,135.01","1,132.16","1,137.48","1,130.74","1.65M","-0.22%"
"Jun 10, 2012","1,137.48","1,132.16","1,137.48","1,130.74","755.08K","0.45%"
"Jun 07, 2012","1,132.33","1,132.17","1,132.33","1,132.17","616.73K","0.01%"
"Jun 06, 2012","1,132.17","1,132.75","1,133.34","1,132.04","322.70K","0.06%"
"Jun 05, 2012","1,131.46","1,134.35","1,134.35","1,131.24","475.75K","-0.25%"
"Jun 04, 2012","1,134.35","1,138.16","1,138.16","1,134.35","1.31M","-0.33%"
"Jun 03, 2012","1,138.16","1,139.82","1,139.82","1,136.61","1.18M","-0.12%"
"May 31, 2012","1,139.58","1,137.06","1,139.58","1,136.98","1.13M","0.22%"
"May 30, 2012","1,137.06","1,139.93","1,141.77","1,137.06","1.50M","-0.25%"
"May 29, 2012","1,139.93","1,143.14","1,143.22","1,139.68","807.22K","-0.28%"
"May 28, 2012","1,143.14","1,143.43","1,143.43","1,141.50","584.56K","-0.03%"
"May 27, 2012","1,143.43","1,144.10","1,145.06","1,143.43","675.00K","-0.17%"
"May 24, 2012","1,145.39","1,137.65","1,145.39","1,137.65","507.48K","0.68%"
"May 23, 2012","1,137.65","1,137.35","1,137.65","1,137.35","2.09M","-0.06%"
"May 22, 2012","1,138.32","1,146.44","1,146.44","1,137.52","25.81M","-0.71%"
"May 21, 2012","1,146.44","1,146.87","1,147.98","1,145.73","1.06M","-0.21%"
"May 20, 2012","1,148.80","1,151.52","1,154.67","1,148.80","376.77K","-0.24%"
"May 17, 2012","1,151.52","1,156.28","1,156.59","1,150.80","1.22M","-0.41%"
"May 16, 2012","1,156.31","1,155.85","1,156.31","1,155.85","351.00K","0.04%"
"May 15, 2012","1,155.85","1,156.77","1,156.86","1,153.37","1.15M","-0.07%"
"May 14, 2012","1,156.69","1,159.87","1,159.87","1,155.91","888.69K","-0.27%"
"May 13, 2012","1,159.87","1,160.08","1,160.08","1,159.87","171.50K","-0.02%"
"May 10, 2012","1,160.08","1,159.99","1,160.59","1,156.35","1.01M","-0.02%"
"May 09, 2012","1,160.26","1,160.14","1,160.26","1,160.14","159.50K","0.01%"
"May 08, 2012","1,160.14","1,161.43","1,164.33","1,151.58","6.37M","-0.11%"
"May 07, 2012","1,161.43","1,166.05","1,166.05","1,160.38","3.61M","-0.07%"
"May 06, 2012","1,162.19","1,158.25","1,162.19","1,158.25","2.27M","0.34%"
"May 03, 2012","1,158.25","1,153.63","1,158.25","1,153.27","3.52M","0.65%"
"May 02, 2012","1,150.73","1,151.82","1,153.19","1,150.08","5.62M","-0.18%"
"Apr 30, 2012","1,152.79","1,148.50","1,153.04","1,148.50","1.56M","0.37%"
"Apr 29, 2012","1,148.50","1,145.24","1,148.50","1,145.24","1.08M","0.28%"
"Apr 26, 2012","1,145.24","1,147.59","1,148.58","1,145.24","1.70M","-0.20%"
"Apr 25, 2012","1,147.59","1,149.07","1,149.62","1,147.47","1.22M","-0.04%"
"Apr 24, 2012","1,148.10","1,151.26","1,151.26","1,144.53","654.23K","-0.27%"
"Apr 23, 2012","1,151.26","1,152.09","1,153.24","1,151.26","1.86M","-0.47%"
"Apr 22, 2012","1,156.67","1,159.30","1,160.60","1,155.25","748.62K","-0.23%"
"Apr 19, 2012","1,159.30","1,152.12","1,159.30","1,152.12","807.62K","0.49%"
"Apr 18, 2012","1,153.68","1,144.10","1,153.68","1,144.10","267.11K","0.84%"
"Apr 17, 2012","1,144.10","1,139.65","1,144.10","1,139.65","825.39K","0.48%"
"Apr 16, 2012","1,138.68","1,137.54","1,138.76","1,137.48","1.28M","0.05%"
"Apr 15, 2012","1,138.09","1,136.25","1,138.09","1,136.25","229.84K","0.16%"
"Apr 12, 2012","1,136.25","1,133.60","1,136.25","1,133.60","2.38M","0.23%"
"Apr 11, 2012","1,133.60","1,134.65","1,134.96","1,133.60","2.67M","-0.09%"
"Apr 10, 2012","1,134.61","1,139.40","1,139.40","1,130.94","512.66K","-0.42%"
"Apr 09, 2012","1,139.40","1,142.08","1,142.08","1,136.82","973.59K","-0.32%"
"Apr 08, 2012","1,143.05","1,143.05","1,143.05","1,143.05","122.76K","0.16%"
"Apr 05, 2012","1,141.25","1,139.67","1,141.77","1,139.67","197.21K","-0.02%"
"Apr 04, 2012","1,141.47","1,150.32","1,150.41","1,141.41","291.00K","-0.76%"
"Apr 03, 2012","1,150.24","1,150.92","1,150.92","1,149.90","361.63K","-0.06%"
"Apr 02, 2012","1,150.92","1,151.15","1,151.86","1,150.56","836.06K","-0.13%"
"Apr 01, 2012","1,152.45","1,152.45","1,152.45","1,152.45","630.00K","0.00%"
"Mar 29, 2012","1,152.45","1,150.15","1,152.45","1,150.15","685.61K","0.18%"
"Mar 28, 2012","1,150.42","1,152.45","1,154.17","1,150.21","2.36M","-0.17%"
"Mar 27, 2012","1,152.42","1,154.16","1,154.16","1,152.42","762.05K","-0.15%"
"Mar 26, 2012","1,154.16","1,155.61","1,155.82","1,154.16","518.33K","-0.13%"
"Mar 25, 2012","1,155.61","1,149.94","1,156.14","1,148.22","2.13M","0.64%"
"Mar 22, 2012","1,148.22","1,147.65","1,148.22","1,147.65","164.80K","0.05%"
"Mar 21, 2012","1,147.65","1,146.96","1,148.69","1,146.09","1.95M","0.06%"
"Mar 20, 2012","1,146.96","1,146.71","1,148.21","1,146.71","8.71M","-0.09%"
"Mar 19, 2012","1,148.01","1,154.25","1,154.38","1,146.71","1.74M","-0.46%"
"Mar 18, 2012","1,153.28","1,152.07","1,153.28","1,148.12","3.64M","0.11%"
"Mar 15, 2012","1,152.07","1,149.66","1,153.79","1,148.88","476.06K","0.26%"
"Mar 14, 2012","1,149.13","1,150.55","1,150.55","1,148.44","631.51K","-0.27%"
"Mar 13, 2012","1,152.27","1,149.46","1,154.54","1,148.88","7.18M","0.22%"
"Mar 12, 2012","1,149.77","1,150.06","1,150.67","1,149.11","1.17M","-0.03%"
"Mar 11, 2012","1,150.06","1,164.55","1,164.55","1,150.06","7.33M","-0.95%"
"Mar 08, 2012","1,161.11","1,157.38","1,161.11","1,157.38","2.09M","0.32%"
"Mar 07, 2012","1,157.38","1,154.81","1,157.38","1,154.54","2.62M","0.07%"
"Mar 06, 2012","1,156.53","1,152.51","1,156.95","1,152.20","2.26M","0.38%"
"Mar 05, 2012","1,152.11","1,147.68","1,152.11","1,144.24","5.92M","0.39%"
"Mar 04, 2012","1,147.68","1,149.29","1,149.29","1,147.64","640.00K","-0.03%"
"Mar 01, 2012","1,147.99","1,148.64","1,148.64","1,146.69","1.22M","-0.06%"
"Feb 29, 2012","1,148.64","1,140.81","1,148.64","1,140.49","1.23M","0.73%"
"Feb 28, 2012","1,140.33","1,149.81","1,152.78","1,140.33","624.27K","-0.49%"
"Feb 27, 2012","1,145.91","1,144.36","1,145.91","1,143.67","3.66M","0.20%"
"Feb 26, 2012","1,143.64","1,154.13","1,154.13","1,141.65","600.86K","-0.91%"
"Feb 23, 2012","1,154.13","1,154.69","1,157.23","1,152.83","6.98M","-0.05%"
"Feb 22, 2012","1,154.69","1,148.05","1,158.96","1,147.93","934.00K","0.81%"
"Feb 21, 2012","1,145.45","1,149.62","1,149.62","1,142.84","1.00M","-0.36%"
"Feb 20, 2012","1,149.62","1,148.72","1,155.62","1,148.72","4.15M","0.19%"
"Feb 19, 2012","1,147.42","1,146.37","1,148.72","1,146.37","933.99K","0.32%"
"Feb 16, 2012","1,143.77","1,142.43","1,146.87","1,142.43","4.30M","0.12%"
"Feb 15, 2012","1,142.43","1,143.73","1,145.78","1,142.43","2.12M","0.00%"
"Feb 14, 2012","1,142.43","1,139.21","1,143.84","1,139.21","5.70M","-0.06%"
"Feb 13, 2012","1,143.11","1,138.76","1,144.83","1,137.01","1.22M","0.38%"
"Feb 12, 2012","1,138.76","1,136.87","1,138.76","1,136.87","600.84K","0.17%"
"Feb 09, 2012","1,136.87","1,136.03","1,136.87","1,135.30","5.26M","0.07%"
"Feb 08, 2012","1,136.03","1,134.46","1,136.03","1,134.23","364.27K","0.14%"
"Feb 07, 2012","1,134.46","1,135.84","1,135.84","1,134.46","742.58K","-0.12%"
"Feb 06, 2012","1,135.84","1,136.59","1,136.81","1,135.51","521.93K","-0.07%"
"Feb 02, 2012","1,136.59","1,136.83","1,137.36","1,136.59","635.34K","-0.02%"
"Feb 01, 2012","1,136.83","1,140.10","1,140.69","1,134.23","1.02M","-0.26%"
"Jan 31, 2012","1,139.83","1,135.56","1,140.18","1,135.01","828.45K","0.38%"
"Jan 30, 2012","1,135.56","1,139.28","1,139.76","1,135.56","241.26K","-0.33%"
"Jan 29, 2012","1,139.28","1,138.03","1,139.28","1,136.68","263.00K","0.12%"
"Jan 26, 2012","1,137.94","1,141.06","1,141.67","1,137.77","544.42K","-0.27%"
"Jan 25, 2012","1,141.06","1,144.38","1,144.38","1,141.06","311.94K","-0.29%"
"Jan 24, 2012","1,144.38","1,141.15","1,144.91","1,141.15","886.77K","0.28%"
"Jan 23, 2012","1,141.15","1,141.42","1,142.20","1,141.15","535.87K","-0.02%"
"Jan 22, 2012","1,141.42","1,140.91","1,141.43","1,140.91","354.85K","-0.02%"
"Jan 19, 2012","1,141.69","1,138.30","1,141.75","1,136.49","3.38M","0.37%"
"Jan 18, 2012","1,137.52","1,138.40","1,140.12","1,136.22","121.09K","-0.08%"
"Jan 17, 2012","1,138.40","1,142.28","1,142.36","1,137.20","158.75K","-0.33%"
"Jan 16, 2012","1,142.20","1,134.59","1,142.20","1,133.29","788.82K","0.67%"
"Jan 15, 2012","1,134.59","1,132.74","1,134.59","1,132.19","203.94K","0.16%"
"Jan 12, 2012","1,132.74","1,129.30","1,132.74","1,126.70","141.00K","0.30%"
"Jan 11, 2012","1,129.30","1,134.48","1,134.48","1,129.30","500.00K","-0.46%"
"Jan 10, 2012","1,134.48","1,134.91","1,134.91","1,134.20","1.75M","-0.04%"
"Jan 09, 2012","1,134.91","1,137.72","1,137.72","1,134.91","509.02K","-0.25%"
"Jan 08, 2012","1,137.72","1,137.72","1,137.72","1,137.72","418.32K","0.00%"
"Jan 05, 2012","1,137.72","1,136.08","1,138.57","1,136.08","1.64M","0.14%"
"Jan 04, 2012","1,136.08","1,135.58","1,136.29","1,135.58","642.43K","0.13%"
"Jan 03, 2012","1,134.61","1,138.51","1,140.23","1,134.61","691.47K","-0.34%"
"Jan 02, 2012","1,138.51","1,143.69","1,143.69","1,137.98","117.19K","-0.45%"
"Dec 29, 2011","1,143.69","1,145.03","1,145.03","1,139.53","571.54K","-0.12%"
"Dec 28, 2011","1,145.03","1,144.95","1,145.03","1,144.95","3.73M","0.05%"
"Dec 27, 2011","1,144.42","1,147.91","1,148.16","1,144.07","10.37M","-0.30%"
"Dec 26, 2011","1,147.91","1,133.13","1,147.91","1,133.13","4.25M","1.30%"
"Dec 25, 2011","1,133.21","1,133.61","1,133.61","1,129.31","3.28M","-0.04%"
"Dec 22, 2011","1,133.61","1,144.17","1,144.17","1,129.79","495.82K","-0.81%"
"Dec 21, 2011","1,142.87","1,143.90","1,143.92","1,137.00","599.04K","-0.12%"
"Dec 20, 2011","1,144.21","1,159.05","1,159.71","1,140.83","310.42K","-1.28%"
"Dec 19, 2011","1,159.05","1,159.64","1,159.64","1,159.05","-","0.00%"
"Dec 18, 2011","1,159.05","1,159.64","1,159.64","1,159.05","-","0.00%"
"Dec 15, 2011","1,159.05","1,159.64","1,159.68","1,158.38","440.78K","-0.05%"
"Dec 14, 2011","1,159.64","1,155.75","1,159.64","1,155.75","482.49K","0.22%"
"Dec 13, 2011","1,157.05","1,157.43","1,157.43","1,155.41","1.22M","-0.03%"
"Dec 12, 2011","1,157.43","1,157.00","1,157.43","1,154.30","1.95M","0.04%"
"Dec 11, 2011","1,157.00","1,157.79","1,157.79","1,157.00","518.87K","-0.07%"
"Dec 08, 2011","1,157.79","1,154.62","1,157.79","1,152.89","1.27M","-0.02%"
"Dec 07, 2011","1,158.06","1,156.98","1,158.06","1,155.46","908.25K","0.09%"
"Dec 06, 2011","1,156.98","1,157.51","1,157.51","1,156.98","-","0.00%"
"Dec 05, 2011","1,156.98","1,157.51","1,157.51","1,156.98","-","0.00%"
"Dec 04, 2011","1,156.98","1,157.51","1,157.51","1,154.38","617.00K","-0.05%"
"Dec 01, 2011","1,157.51","1,163.11","1,163.11","1,155.54","1.61M","-0.48%"
"Nov 30, 2011","1,163.11","1,155.02","1,163.11","1,155.02","770.75K","0.70%"
"Nov 29, 2011","1,155.02","1,158.95","1,158.95","1,153.72","911.76K","-0.34%"
"Nov 28, 2011","1,158.95","1,161.34","1,161.34","1,155.51","434.68K","-0.21%"
"Nov 27, 2011","1,161.34","1,161.34","1,161.34","1,161.34","-","0.00%"
"Nov 24, 2011","1,161.34","1,161.34","1,161.34","1,149.65","941.07K","0.00%"
"Nov 23, 2011","1,161.34","1,167.85","1,167.85","1,156.14","158.70K","-0.56%"
"Nov 22, 2011","1,167.85","1,167.85","1,167.85","1,167.85","157.50K","0.00%"
"Nov 21, 2011","1,167.85","1,182.70","1,198.31","1,167.09","698.23K","-1.26%"
"Nov 20, 2011","1,182.70","1,168.30","1,182.70","1,168.30","162.84K","1.23%"
"Nov 17, 2011","1,168.30","1,159.11","1,168.34","1,159.11","652.57K","0.79%"
"Nov 16, 2011","1,159.11","1,150.64","1,159.11","1,149.34","503.05K","0.74%"
"Nov 15, 2011","1,150.64","1,150.15","1,150.64","1,148.81","192.51K","0.05%"
"Nov 14, 2011","1,150.07","1,154.20","1,154.20","1,150.07","318.59K","-0.36%"
"Nov 13, 2011","1,154.20","1,154.20","1,154.20","1,154.20","275.90K","0.00%"
"Nov 10, 2011","1,154.20","1,159.13","1,159.13","1,154.20","374.91K","-0.44%"
"Nov 09, 2011","1,159.25","1,155.12","1,159.25","1,155.12","178.08K","0.36%"
"Nov 08, 2011","1,155.12","1,148.12","1,155.12","1,148.12","-","0.00%"
"Nov 07, 2011","1,155.12","1,148.12","1,155.12","1,148.12","-","0.00%"
"Nov 06, 2011","1,155.12","1,148.12","1,155.12","1,148.12","-","0.00%"
"Nov 03, 2011","1,155.12","1,148.08","1,158.56","1,148.01","366.39K","0.61%"
"Nov 02, 2011","1,148.12","1,146.39","1,148.12","1,145.61","224.88K","0.15%"
"Nov 01, 2011","1,146.39","1,147.66","1,147.74","1,145.35","525.40K","-0.11%"
"Oct 31, 2011","1,147.66","1,150.16","1,150.16","1,146.62","651.77K","-0.22%"
"Oct 30, 2011","1,150.16","1,150.16","1,150.16","1,149.38","540.55K","0.00%"
"Oct 27, 2011","1,150.16","1,152.01","1,152.01","1,149.63","482.49K","-0.16%"
"Oct 26, 2011","1,152.01","1,147.82","1,152.01","1,146.10","745.43K","0.67%"
"Oct 25, 2011","1,144.38","1,144.40","1,144.50","1,144.38","434.97K","-0.00%"
"Oct 24, 2011","1,144.40","1,144.77","1,144.77","1,144.24","170.53K","-0.03%"
"Oct 23, 2011","1,144.77","1,143.77","1,145.85","1,143.77","304.06K","0.04%"
"Oct 20, 2011","1,144.29","1,147.10","1,147.10","1,144.29","216.03K","-0.24%"
"Oct 19, 2011","1,147.10","1,147.77","1,147.89","1,147.10","628.27K","-0.06%"
"Oct 18, 2011","1,147.77","1,148.27","1,148.27","1,147.77","480.54K","-0.04%"
"Oct 17, 2011","1,148.27","1,150.87","1,150.87","1,148.27","338.81K","-0.23%"
"Oct 16, 2011","1,150.87","1,151.65","1,151.65","1,150.35","695.36K","0.08%"
"Oct 13, 2011","1,149.93","1,147.50","1,149.93","1,143.29","661.28K","0.21%"
"Oct 12, 2011","1,147.50","1,155.57","1,155.58","1,146.46","236.77K","-0.70%"
"Oct 11, 2011","1,155.57","1,153.88","1,156.85","1,152.10","74.00M","0.15%"
"Oct 10, 2011","1,153.88","1,164.21","1,164.21","1,151.28","1.35M","-0.89%"
"Oct 09, 2011","1,164.21","1,165.18","1,165.51","1,164.21","657.06K","-0.13%"
"Oct 06, 2011","1,165.71","1,164.33","1,165.71","1,164.33","433.60K","0.01%"
"Oct 05, 2011","1,165.63","1,166.26","1,166.26","1,165.20","584.21K","-0.12%"
"Oct 04, 2011","1,167.04","1,169.67","1,169.67","1,163.24","767.62K","-0.22%"
"Oct 03, 2011","1,169.67","1,176.89","1,188.84","1,164.87","392.37K","-0.61%"
"Oct 02, 2011","1,176.89","1,178.76","1,178.76","1,176.83","979.68K","0.96%"
"Sep 29, 2011","1,165.75","1,183.25","1,183.25","1,164.55","883.91K","-1.48%"
"Sep 28, 2011","1,183.25","1,200.16","1,200.16","1,183.25","1.15M","-1.41%"
"Sep 27, 2011","1,200.16","1,220.08","1,220.08","1,200.16","901.63K","-1.63%"
"Sep 26, 2011","1,220.08","1,221.73","1,222.54","1,207.07","1.43M","-0.14%"
"Sep 25, 2011","1,221.73","1,225.49","1,225.49","1,221.73","587.17K","-1.87%"
"Sep 22, 2011","1,245.01","1,255.26","1,255.26","1,237.31","934.79K","-0.92%"
"Sep 21, 2011","1,256.56","1,256.50","1,256.56","1,255.90","467.43K","0.00%"
"Sep 20, 2011","1,256.50","1,257.29","1,258.23","1,255.63","391.42K","-0.06%"
"Sep 19, 2011","1,257.29","1,264.23","1,265.13","1,255.99","485.34K","-0.55%"
"Sep 18, 2011","1,264.23","1,265.21","1,265.21","1,264.23","540.74K","-0.08%"
"Sep 15, 2011","1,265.21","1,270.14","1,270.14","1,263.00","2.36M","-0.39%"
"Sep 14, 2011","1,270.14","1,266.39","1,270.20","1,266.39","399.55K","0.30%"
"Sep 13, 2011","1,266.39","1,267.21","1,268.37","1,263.78","1.05M","0.07%"
"Sep 12, 2011","1,265.49","1,270.87","1,270.87","1,263.03","1.11M","-0.42%"
"Sep 11, 2011","1,270.87","1,270.90","1,270.90","1,270.26","134.69K","-0.04%"
"Sep 08, 2011","1,271.43","1,263.20","1,271.43","1,263.20","618.81K","0.65%"
"Sep 07, 2011","1,263.20","1,261.04","1,263.20","1,261.04","447.18K","0.17%"
"Sep 06, 2011","1,261.04","1,261.00","1,261.60","1,260.88","1.02M","0.00%"
"Sep 05, 2011","1,261.04","1,258.03","1,261.35","1,254.73","394.73K","0.24%"
"Sep 04, 2011","1,258.03","1,258.25","1,258.25","1,258.03","283.00K","-0.02%"
"Sep 01, 2011","1,258.25","1,261.03","1,261.03","1,258.25","-","0.00%"
"Aug 31, 2011","1,258.25","1,261.03","1,261.03","1,258.25","-","0.00%"
"Aug 30, 2011","1,258.25","1,261.03","1,261.03","1,258.25","-","0.00%"
"Aug 29, 2011","1,258.25","1,258.39","1,258.39","1,258.25","1.02M","-0.22%"
"Aug 28, 2011","1,261.03","1,260.95","1,261.03","1,260.95","64.00K","0.01%"
"Aug 25, 2011","1,260.95","1,262.03","1,262.03","1,258.31","636.00K","-0.06%"
"Aug 24, 2011","1,261.72","1,264.83","1,264.83","1,258.11","267.34K","-0.25%"
"Aug 23, 2011","1,264.83","1,263.70","1,264.83","1,263.18","764.39K","0.09%"
"Aug 22, 2011","1,263.70","1,259.80","1,263.70","1,259.80","329.49K","0.31%"
"Aug 21, 2011","1,259.80","1,261.21","1,261.21","1,259.80","408.64K","-0.11%"
"Aug 18, 2011","1,261.21","1,264.54","1,264.54","1,261.09","694.51K","-0.40%"
"Aug 17, 2011","1,266.26","1,266.22","1,268.73","1,265.92","375.91K","0.00%"
"Aug 16, 2011","1,266.22","1,266.98","1,266.98","1,265.88","360.67K","-0.06%"
"Aug 15, 2011","1,266.98","1,267.10","1,267.10","1,266.98","10.00K","-0.01%"
"Aug 14, 2011","1,267.10","1,266.22","1,267.52","1,266.22","72.00K","0.06%"
"Aug 11, 2011","1,266.37","1,270.57","1,270.57","1,265.88","290.10K","-0.47%"
"Aug 10, 2011","1,272.29","1,268.82","1,273.15","1,268.82","500.50K","0.55%"
"Aug 09, 2011","1,265.38","1,274.69","1,274.69","1,265.38","899.60K","-0.73%"
"Aug 08, 2011","1,274.69","1,276.14","1,276.14","1,274.69","329.43K","-0.17%"
"Aug 07, 2011","1,276.86","1,281.04","1,281.04","1,275.06","60.14K","-0.33%"
"Aug 04, 2011","1,281.04","1,280.92","1,281.04","1,280.92","7.10M","-0.26%"
"Aug 03, 2011","1,284.36","1,286.34","1,286.34","1,284.36","8.10M","-0.02%"
"Aug 02, 2011","1,284.62","1,290.06","1,290.06","1,281.90","8.16M","-0.42%"
"Aug 01, 2011","1,290.06","1,291.30","1,292.31","1,286.58","13.75M","-0.12%"
"Jul 31, 2011","1,291.66","1,297.47","1,297.47","1,291.65","1.37M","-0.53%"
"Jul 28, 2011","1,298.50","1,304.68","1,304.68","1,297.79","493.00K","-0.50%"
"Jul 27, 2011","1,304.99","1,299.86","1,305.03","1,298.14","894.95K","0.39%"
"Jul 26, 2011","1,299.86","1,298.95","1,300.07","1,298.35","229.87K","0.07%"
"Jul 25, 2011","1,298.95","1,298.35","1,301.59","1,297.55","581.14K","0.05%"
"Jul 24, 2011","1,298.35","1,300.63","1,300.63","1,298.35","5.24M","-0.38%"
"Jul 21, 2011","1,303.27","1,309.73","1,310.26","1,302.17","3.41M","-0.49%"
"Jul 20, 2011","1,309.73","1,310.92","1,311.04","1,309.73","136.36K","-0.58%"
"Jul 19, 2011","1,317.34","1,318.31","1,318.31","1,317.26","107.22K","-0.08%"
"Jul 18, 2011","1,318.46","1,317.44","1,318.46","1,316.89","72.63K","0.12%"
"Jul 17, 2011","1,316.91","1,319.13","1,319.13","1,316.91","239.36K","-0.21%"
"Jul 14, 2011","1,319.66","1,319.22","1,322.39","1,318.95","812.58K","0.13%"
"Jul 13, 2011","1,317.92","1,317.02","1,317.92","1,314.46","1.07M","-0.03%"
"Jul 12, 2011","1,318.32","1,318.94","1,319.11","1,318.32","95.00K","-0.05%"
"Jul 11, 2011","1,318.94","1,318.90","1,318.94","1,308.00","171.36K","-0.04%"
"Jul 10, 2011","1,319.43","1,319.51","1,319.51","1,319.43","134.00K","-0.01%"
"Jul 07, 2011","1,319.51","1,321.91","1,322.68","1,319.24","303.06K","0.08%"
"Jul 06, 2011","1,318.47","1,317.28","1,318.47","1,306.87","313.33K","0.09%"
"Jul 05, 2011","1,317.28","1,317.72","1,317.72","1,317.28","298.58K","-0.03%"
"Jul 04, 2011","1,317.72","1,317.75","1,318.54","1,316.81","112.46K","0.02%"
"Jul 03, 2011","1,317.44","1,319.71","1,319.71","1,317.44","441.68K","-0.17%"
"Jun 30, 2011","1,319.71","1,316.77","1,319.71","1,316.77","717.38K","0.22%"
"Jun 29, 2011","1,316.77","1,328.34","1,328.34","1,316.77","493.94K","-0.87%"
